user_id,day,session_count_mean_14d,avg_session_duration_mean_14d,active_hours_entropy_mean_14d,action_type_entropy_mean_14d,inter_day_variability_mean_14d
user_0,57,3.4891595582119317,21.392007304686384,0.5351798521467203,0.7142228005577963,0.17749852626306234
user_0,58,3.499127565127631,21.38769266763735,0.5404890358093375,0.712180688041132,0.18921613358059422
user_0,59,3.4980643751745624,21.408154757802055,0.5419709930829609,0.7155456777727174,0.2038086716895616
user_0,60,3.511646226269928,21.40149828694442,0.5440853837990153,0.7145377380850606,0.18370615596270762
user_0,61,3.4945522024658047,21.415799873526378,0.5444065903333181,0.7072822646132703,0.16955050994502105
user_0,62,3.5027727033267317,21.42090841512596,0.5332385656441809,0.7101287331930823,0.20290745168633453
user_0,63,3.513030857417822,21.41740026878868,0.5312796289071068,0.7102804362220295,0.19780849802873027
user_0,64,3.5028199607130133,21.405439956835377,0.5338203323626332,0.7105664764287578,0.20190939114685927
user_0,65,3.5012479206558025,21.404970970894805,0.5268992432203106,0.7155146214635696,0.2095857894628253
user_0,66,3.493381731758455,21.412718032257484,0.5308798653418065,0.7148170723971644,0.2067190178374089
user_0,67,3.5089283349001374,21.413872530320415,0.5346094303746073,0.7130054442364983,0.21497828199032396
user_0,68,3.48381978807839,21.41148063158465,0.5363698735725453,0.7133243853802222,0.2158822340311782
user_0,69,3.4832986544041167,21.407459964919866,0.5328599937319528,0.7172512410452846,0.21819218434376567
user_0,70,3.4633994693209362,21.396832971236012,0.5274286786452881,0.7164345253586886,0.21985459557247372
user_0,71,3.4562016520840833,21.396624658139864,0.5266265642740505,0.7217197330028936,0.21257390244975713
user_0,72,3.4520398431938637,21.409676450262022,0.5240738802834856,0.7292716700039888,0.21080603354078242
user_0,73,3.4477876267271452,21.389689208669285,0.5240554356893202,0.7182224646714369,0.20412326159287253
user_0,74,3.434882851105697,21.39758187566259,0.5232739544462459,0.7174745197884652,0.21965174276726415
user_0,75,3.449823389339644,21.38270546256609,0.5194020202575728,0.715583542828793,0.2199563694911788
user_0,76,3.444989344851988,21.38256630774069,0.5217538178670977,0.7134481216254835,0.18176071924779663
user_0,77,3.435353429226718,21.378407275454816,0.532222215853726,0.7119090753771617,0.19237061236620337
user_0,78,3.4369204911773914,21.378918201418426,0.5290545897205192,0.7121770957157707,0.19767483160750013
user_0,79,3.4110252625557584,21.374194523548574,0.5315329476379068,0.711017466462341,0.19038239051011582
user_0,80,3.4268890332930932,21.373349968605005,0.5206565285543756,0.7102496165517804,0.19096131861536314
user_0,81,3.423102187149817,21.377628775655758,0.5163805989993463,0.7169561168029915,0.19225751109324768
user_0,82,3.4426392285614065,21.374385778208524,0.510113318939747,0.7165003125937819,0.18967343320495797
user_0,83,3.4530184307753164,21.37533810131548,0.5078529174690153,0.7174633092240137,0.17980036738971122
user_0,84,3.465127869228713,21.387534581200686,0.5088519271040536,0.7121732897064843,0.17910539442882642
user_0,85,3.471838823587898,21.39401582936959,0.5132593276787512,0.6940721220898863,0.1855312133295846
user_0,86,3.46351403526776,21.39656439243669,0.5082470784975411,0.6990932498261071,0.1769268202121239
user_0,87,3.470871544139059,21.410825512551554,0.5102844404133635,0.7090854204616105,0.17176496545693812
user_0,88,3.484805959099369,21.408263068481904,0.5138252379329511,0.715397125522667,0.16362409750998855
user_0,89,3.480013079507475,21.39713911611779,0.5228162544249713,0.7176613920183433,0.16464750656162633
user_1,13,4.082360558223312,14.993767729700483,0.5342069009199953,0.5604201710852958,0.1600283419976998
user_1,14,4.09678726557643,14.983766539732793,0.5321289472523257,0.5571831673778407,0.15856159726754118
user_1,15,4.112556763677839,14.979860749405121,0.535798044228935,0.5534494079664142,0.16847098374155092
user_1,16,4.0960825688947535,15.00506666514234,0.5306983741938619,0.5560561413380204,0.16778390184266392
user_1,17,4.090155079540687,15.02801413027042,0.5298478327998044,0.5570910157978719,0.15901690741546398
user_1,18,4.097298736731828,15.02863957365498,0.5269871308212698,0.5425677696068872,0.1622914772219812
user_1,19,4.084072592321928,15.04558006997783,0.536996663367711,0.5470386776464821,0.17345577692985437
user_1,20,4.087112773073525,15.042671549925844,0.5406139700723285,0.5474596352843583,0.16917615559079394
user_1,21,4.091456824086765,15.041844910032196,0.5398513643697823,0.5471002547829632,0.1579092876919944
user_1,22,4.082875209791959,15.043593567099961,0.5411464655140362,0.552180535471657,0.18223416584876365
user_1,23,4.081501246326878,15.056616196898103,0.5424606340834611,0.5501529983972266,0.17859517093985047
user_1,24,4.091853896509692,15.071730027305438,0.5543637908740334,0.5479920596358766,0.176705339031811
user_1,25,4.112685573800237,15.045519666365388,0.5644297204679559,0.5321555066610013,0.19679907119014142
user_1,26,4.114723225388927,15.017044366273227,0.5509708090938065,0.5301781692010927,0.19299439893118345
user_1,27,4.116544667196205,15.009130965065099,0.5498024431455154,0.5301727523899901,0.18451001361710076
user_1,28,4.116423258378121,15.021825837795031,0.5540035743486211,0.5408824790576728,0.18307614205780562
user_1,29,4.112348077703498,15.00863352678543,0.5608444697645797,0.5374088545579986,0.17870379830405692
user_1,30,4.10878635378174,14.994770018095734,0.5704444364396358,0.5323081234458363,0.18220931032221538
user_1,31,4.115907959014932,14.963199221146935,0.5681176739063417,0.537822092017895,0.1981916597893541
user_1,32,4.115578290083809,14.974319194404572,0.5607615472925004,0.5414099868456587,0.20519415324985252
user_1,33,4.126533556075361,14.965497128901662,0.5544353459878507,0.5422715331639808,0.20458244086653896
user_1,34,4.103209246796574,14.971275876670637,0.5530444864221359,0.5463512323155142,0.2075471655599943
user_1,35,4.095072162192034,14.969382146502024,0.552170328899373,0.5395546417966066,0.22092960034608486
user_1,36,4.094775465917283,14.956124980127788,0.5544357472449113,0.5348104775704542,0.19830231822476568
user_1,37,4.086996017377364,14.944920400714137,0.5599258474993359,0.5395455769427645,0.1984388994034149
user_1,38,4.074319089888171,14.944795523392377,0.5565978091538858,0.5408308686218974,0.2010277413616295
user_1,39,4.06915423745902,14.960048667836032,0.5523198482028226,0.5432117238147863,0.17920855319870313
user_1,40,4.059117557411067,14.983230672221785,0.5580933960869744,0.5357560392267742,0.1760796108577273
user_1,41,4.065510954077528,15.005791604517805,0.550443726147937,0.5361938860033566,0.17663822621449948
user_1,42,4.057954562310667,14.987980257098544,0.5438689317709368,0.5278626923291042,0.1900748411498208
user_1,43,4.058638161541778,14.985149770276438,0.5297080705414104,0.5241932857467039,0.17343741665027132
user_1,44,4.076837508497548,14.988654713847017,0.5253609068226128,0.523954063706311,0.23410282720912973
user_1,45,4.08946245129001,15.0030058909846,0.5139942387533558,0.5179291685162639,0.22859216173786284
user_1,46,4.080278039982671,14.990226487287716,0.5152411227003364,0.5236502267503632,0.22556323224710847
user_1,47,4.091396448117921,14.993514232714661,0.5067161965343734,0.5177989008664442,0.22283762118296296
user_1,48,4.116017143735783,14.993117055267344,0.5117705122546174,0.5064326832327493,0.22185439528646636
user_1,49,4.126543445343264,14.996282238632999,0.5153872537926312,0.510889629304294,0.2109951183933816
user_1,50,4.110607501535287,14.999554943128533,0.5112221806813432,0.5107982845806353,0.2374184938119746
user_1,51,4.118444609923105,15.015859311947949,0.5137655740522803,0.5078535629453448,0.23723201709401923
user_1,52,4.126091606466371,15.006467493040873,0.5095875088788112,0.5076452260975817,0.2372874478302594
user_1,53,4.132756113506503,15.00335035696738,0.5129399278773218,0.5105998590546008,0.2397086298049765
user_1,54,4.139075531827458,14.989908446826078,0.5152705640197494,0.5141311208354634,0.23178142010270994
user_1,55,4.129383257203725,14.985799715519844,0.5214027143533778,0.5109019939707553,0.2837588172993145
user_1,56,4.137923998151208,14.98373105729369,0.5207826068578295,0.515864731327049,0.27994612542584385
user_1,57,4.144726977960282,14.993718240288898,0.5302957157175806,0.5257949261524165,0.2855215432679453
user_1,58,4.13713594191329,14.98536215672044,0.5263350975026676,0.520160657762811,0.22534900719235176
user_1,59,4.125453592894356,14.986358948698378,0.5367707972795851,0.5246889016404847,0.22378932383431221
user_1,60,4.134591747788973,14.978421646026208,0.5495901543226707,0.5206270436217164,0.22371595800979507
user_1,61,4.135959975217167,14.966700873261818,0.5625517663670004,0.5247060294835758,0.21794358034500588
user_1,62,4.115985844766745,14.974262207572746,0.5604729328607163,0.532966745556666,0.21831681315784707
user_1,63,4.10994758193179,14.971818687153387,0.5578239226407258,0.5327424272055171,0.2270392789346381
user_1,64,4.1241691992577065,14.965968629142495,0.5580118301915212,0.5342972836010935,0.19772727158637338
user_1,65,4.113343407226659,14.94106343183706,0.5533364047160709,0.5297502333225519,0.19930393417251266
user_1,66,4.111649700850909,14.95612539978742,0.551666331725161,0.5298254305017375,0.19965762263894107
user_1,67,4.099688376800626,14.965347169470027,0.5508037959716924,0.5280338805360759,0.19553686712986504
user_1,68,4.107674933123276,14.977240140980792,0.5538666072855899,0.5317279583074753,0.2275926373474388
user_1,69,4.124613141614771,14.966122342204041,0.552187384070162,0.5349343166663206,0.18127911264244617
user_1,70,4.1062568795952625,14.972698563136907,0.5571946018924373,0.5336311927453267,0.17594463756431497
user_1,71,4.100708047113615,14.975603408098982,0.5539838530337764,0.5336665049008353,0.1847685161377497
user_1,72,4.115761583983667,14.984894529416994,0.5574525506542585,0.5356889957096166,0.18040564800095454
user_1,73,4.113159277493484,14.969857944597617,0.5643967901887502,0.537591841719418,0.18245995839951099
user_1,74,4.109329266242264,14.989296055970707,0.5589303593949323,0.5413480794982065,0.18265573662965703
user_1,75,4.106375529554734,14.990728919845223,0.5572908226820494,0.5409358210265897,0.18102432491615197
user_1,76,4.1125605992174465,14.980875308834497,0.5563809494874229,0.5374089184183056,0.1850295122469376
user_1,77,4.115667151278507,14.971404576362918,0.5560864193325666,0.5386117133835931,0.18664885316241472
user_1,78,4.100244943031399,14.981546022292227,0.5566971529457408,0.5422711929793574,0.20020380966101753
user_1,79,4.1122839417349315,14.994933791933098,0.5547961103095874,0.5436903387393492,0.19271094323869856
user_1,80,4.108755531130582,14.983855708330337,0.5585119930759533,0.5472755837530551,0.19931981535895096
user_1,81,4.113849940476513,14.98724451923212,0.553720107059197,0.5525853972692918,0.2034336570726652
user_1,82,4.101704223509758,14.98157961951773,0.5525685906827194,0.5519646710375371,0.16973547409625103
user_1,83,4.083643655355283,14.985054682937392,0.5626983235098758,0.5519832105580876,0.1689701737405044
user_1,84,4.098801796515866,14.987029586241794,0.5611103410555915,0.5574570652643137,0.16899036683277743
user_1,85,4.104784814095635,14.976387337249724,0.5664143269784291,0.5472768401807506,0.16368868889985613
user_1,86,4.090838502953273,14.966899074658338,0.5650017555109208,0.5537454296624167,0.17067542064195668
user_1,87,4.098159713384497,14.983283936927766,0.5607301527003362,0.5505557677585843,0.15714721084710012
user_1,88,4.09721578923767,14.980725953349136,0.5568773247043121,0.5506512532394092,0.15958234542198393
user_1,89,4.10641110907732,14.985208219893726,0.5555991666379988,0.5536708791521325,0.16068590536884958
user_10,13,2.973866606214693,8.82581644129301,0.5299909374627366,0.5746501285929144,0.1924678718738426
user_10,14,2.9738374819237245,8.840382867015812,0.5314846364358873,0.5736464748127538,0.2198670031810204
user_10,15,2.966561930835263,8.85459876722886,0.5347671264622512,0.576294251953518,0.21567936699169496
user_10,16,2.9482362467326104,8.847982037058006,0.5328223641146076,0.584065880971677,0.22041944558914825
user_10,17,2.9431096931440277,8.859293561266757,0.5375656646369692,0.5825038618938271,0.18271367692478502
user_10,18,2.9413935031503016,8.864459963614523,0.5309042338896752,0.581797762873953,0.17048795714470563
user_10,19,2.936782620822828,8.874242646444861,0.5281306014918119,0.580079879201808,0.19744304201706292
user_10,20,2.9496958206746386,8.873906324736554,0.5186686547043354,0.5786670156164921,0.2029135522871894
user_10,21,2.9303412226661356,8.865253339431026,0.5187187798843217,0.5757022235142789,0.19920166470112216
user_10,22,2.919970266019201,8.863630795894665,0.520653691936179,0.5819048038117371,0.19648177533607236
user_10,23,2.926216474491507,8.854329751970429,0.5200618897671474,0.5756917061591552,0.1897947045073321
user_10,24,2.9163241415115126,8.860937830696114,0.5225601029676991,0.5723962496650651,0.2012623165828575
user_10,25,2.9091498818696215,8.856782884949373,0.5224278911375436,0.5762444935894822,0.1989367095206918
user_10,26,2.9109177208964967,8.871101009635398,0.5228120748770336,0.5767402063827731,0.20115272907724904
user_10,27,2.9157234070493145,8.875120427890902,0.5225443656877461,0.577113567766246,0.21302833315242678
user_10,28,2.9011047636007192,8.8692811230098,0.5271668917434934,0.5775454941918304,0.18385765657401065
user_10,29,2.92700671003433,8.864199361907207,0.5210101081028268,0.5741116157034352,0.20192020449397716
user_10,30,2.9381545999516,8.873997355349383,0.518607675777149,0.5708956308033716,0.21067831511339924
user_10,31,2.943050024898159,8.875436431867026,0.5157073491012726,0.5791159993278027,0.20803356577344695
user_10,32,2.947085973529755,8.860641262576907,0.5185597955532619,0.5799627142858245,0.22813713145314662
user_10,33,2.962175881912939,8.865020044211906,0.5156313122191831,0.5835681080554745,0.20206593432852224
user_10,34,2.966778072201482,8.860670452911496,0.519866034268936,0.5886131612267181,0.1896062452380512
user_10,35,2.98053895969478,8.860294850674167,0.5201124455418972,0.5903266568646449,0.23889595039266004
user_10,36,2.9861813954008243,8.865641361253182,0.5162717949434386,0.5861509566076847,0.24149374935512288
user_10,37,2.987818365515751,8.859209236167995,0.5093086737666257,0.5854054246408936,0.24309090454213383
user_10,38,3.00360384442086,8.850508029024503,0.5075377210944925,0.5821362917225186,0.22637317334851415
user_10,39,3.0000656655223117,8.838892532710787,0.499830879068767,0.5912699786029131,0.22633934879078238
user_10,40,2.9997638173067385,8.846636558399013,0.4969524702242541,0.5971771079282425,0.21799805135436873
user_10,41,2.9858579476683067,8.847177271540756,0.49939953336030796,0.5978150026247471,0.2338840276008409
user_10,42,3.0014442744310297,8.84515170583082,0.5078075894622941,0.6024453396605833,0.24082373573263802
user_10,43,2.976181856046606,8.837510061514768,0.5070551286471668,0.6108200537122747,0.22567053685192903
user_10,44,2.967406497716039,8.838190689624422,0.5091106776725343,0.607764434496513,0.22505209990627592
user_10,45,2.9712818180466383,8.825220126962098,0.5089592381435398,0.5973232217070512,0.22722086496578617
user_10,46,2.9653877601980416,8.835873636109664,0.503934787490281,0.6023580973533006,0.2203167203600045
user_10,47,2.9542496161292306,8.834630550922688,0.5073584621800641,0.6006841287082387,0.21402933130053903
user_10,48,2.949007451547607,8.831705008856876,0.5059928634517944,0.5999344003391186,0.22941116863962763
user_10,49,2.957467228132681,8.834037218971185,0.5033658060381181,0.6003379326729125,0.18625857575260962
user_10,50,2.958349075623199,8.829622435350087,0.5074513229581699,0.6009190844738189,0.18659148256910255
user_10,51,2.9622002435704067,8.838866314107907,0.5170734380665107,0.6025867796310084,0.18620437191467148
user_10,52,2.955487278229434,8.852439881789591,0.5190439483113556,0.6014622970495677,0.20721347596607478
user_10,53,2.96263867729349,8.864294825193813,0.5274695079846924,0.5905491063116859,0.20688527367933104
user_10,54,2.9793477256412073,8.862959476808168,0.5305158985466434,0.5859080287802346,0.21175955352518358
user_10,55,2.9769953351166465,8.868886645480572,0.5347228680918088,0.5821388064598062,0.18960089700913133
user_10,56,2.976326133156899,8.87162851386084,0.5268621336256791,0.5775973398123782,0.1833800615590561
user_10,57,2.9809795242999377,8.870575316339691,0.5321364701961802,0.5749526447337655,0.16922457017800321
user_10,58,2.9766917638600625,8.869459934552872,0.5331360975003786,0.5830944620408929,0.168886635140675
user_10,59,2.9725487028595494,8.874821187391632,0.5427276483049304,0.591454109672662,0.16816525755207068
user_10,60,2.974357220369462,8.868499909022818,0.5480348785534965,0.5838952403774051,0.16661970528293776
user_10,61,2.9822473342038327,8.855088391721505,0.5466872086785075,0.5795849497973364,0.1720378270874634
user_10,62,2.9741033813278777,8.863232414716341,0.5544924809101943,0.5743004122921523,0.16128070695817637
user_10,63,2.994017169974948,8.865746357062319,0.5544060526696117,0.5712304318861019,0.1565713150139587
user_10,64,2.9945506796247314,8.866428288872415,0.5535421281178288,0.5746870898645913,0.15554019135105124
user_10,65,2.9889250891280157,8.86738906319003,0.5522276441415679,0.5704989946776566,0.15386664690019577
user_10,66,2.973209869535649,8.85365245031789,0.5553546244020127,0.5748277376966665,0.15571173355320264
user_10,67,2.9807470279197785,8.849483634933923,0.5499255994864984,0.5865013092474618,0.156581079694979
user_10,68,2.9599003524797043,8.83051233514556,0.5472470190623971,0.5915591300265378,0.1518248709798546
user_10,69,2.9510729674859513,8.818462925265877,0.5425403312209023,0.5852785839482345,0.17133067595919457
user_10,70,2.9430394352995397,8.796891769036502,0.5469035682989881,0.5815829288051825,0.18055780146677478
user_10,71,2.935743358648164,8.799394778478552,0.5524236599487241,0.5775821581238338,0.186645490324745
user_10,72,2.943554806167151,8.78951629990779,0.5511184572845896,0.5733217258069878,0.18165438231600914
user_10,73,2.9366695154459856,8.78702553234427,0.5432485820008007,0.57222951079828,0.18221859605280552
user_10,74,2.9510813492812438,8.773058708221495,0.541538638672778,0.5722933198586178,0.16949318691367518
user_10,75,2.9501415556659913,8.794200970087113,0.5471253820124539,0.5804519591661512,0.18545970082471275
user_10,76,2.95881287689719,8.79857450225598,0.543272406529628,0.5879383513830312,0.1887285907949981
user_10,77,2.939939179706753,8.799205584031494,0.5442463005092806,0.5864948132847091,0.18353312175468228
user_10,78,2.943347219400444,8.794123565901629,0.5434295794190339,0.5847157366878248,0.17787058131308853
user_10,79,2.9481083168318554,8.80191539913895,0.5453397615895423,0.5905382304846236,0.1835526281405396
user_10,80,2.9546970522615887,8.80613114049408,0.5435958166375157,0.5969602599307784,0.1670121756126622
user_10,81,2.952124582199287,8.807969680859,0.5489903677339522,0.5840727712418347,0.1612071513348062
user_10,82,2.952737727565203,8.816349252746987,0.544086403268449,0.5820092273730504,0.17726611350491253
user_10,83,2.964612990405169,8.810978928691375,0.5490189881861226,0.5901594539511301,0.1645637042673455
user_10,84,2.9855794259138064,8.819396667917422,0.5473550935121525,0.589825924082467,0.15826016915665345
user_10,85,2.994028526709872,8.818967555770792,0.5419174235637852,0.592173609883224,0.16634069660960632
user_10,86,3.003633630319431,8.82176015126926,0.54410277663561,0.5925573873292339,0.16114377461714718
user_10,87,3.0009911391893733,8.833125286189766,0.54630808326475,0.5923988942425266,0.17571808604169023
user_10,88,2.9991676252057644,8.846899673422632,0.5483889660060829,0.5953839177448196,0.18799666312322036
user_10,89,2.9788561833803575,8.83109660987178,0.5415919740674018,0.5987326935823567,0.16951240623020594
user_100,13,3.81485767065584,15.778355839424616,0.5036554972616496,0.6352560327645078,0.19024266734056347
user_100,14,3.809626026368901,15.766276814617942,0.49900372705530865,0.6362081436929348,0.18370263319353702
user_100,15,3.8067573531500227,15.792088214483128,0.5016710500609197,0.6388971863049396,0.20236382672215505
user_100,16,3.8067590842309764,15.791375712309199,0.49876695719945,0.6395089221451852,0.20211258407358376
user_100,17,3.8031845780645313,15.780199339732203,0.5072779502632212,0.6476093443920993,0.2044361958422913
user_100,18,3.7995008747086776,15.785329048927986,0.5058626885948276,0.6473344343972104,0.20538665831208108
user_100,19,3.821435092404753,15.783229462612438,0.5106243849950576,0.6534433515109405,0.21078041579125287
user_100,20,3.825020949197989,15.790217789995825,0.5138600154885503,0.6517367289699797,0.21451312496415537
user_100,21,3.8365620651670738,15.777926575561017,0.5081773236675543,0.6468154239007846,0.21275185560416449
user_100,22,3.8468840278190157,15.765661186428824,0.5107292628720315,0.6509108122654003,0.21179634779901235
user_100,23,3.8403105982068437,15.76202205356201,0.5063737163055371,0.6492351009606515,0.20215066486020375
user_100,24,3.8445831390276917,15.756810673275705,0.5060537911431559,0.6515969030464247,0.23653013790453364
user_100,25,3.8320787223585246,15.776535076291045,0.5122467284460922,0.6504578361139607,0.22462296711421742
user_100,26,3.840271576526662,15.779994195805415,0.5129706554375627,0.6441498687507874,0.219486181940946
user_100,27,3.847379099689806,15.779145487909128,0.5155403761902859,0.6474695325200581,0.2184639379526894
user_100,28,3.840617629819604,15.790398085271194,0.5215179724379446,0.6486063320586025,0.22879240177167062
user_100,29,3.8414000367754455,15.772906366959054,0.5126686828057085,0.6506480954791606,0.2157059451914123
user_100,30,3.8541202352247583,15.780540198098452,0.5120843436425299,0.645926711035652,0.21142035208294846
user_100,31,3.8475954744907575,15.793732760381484,0.5152162097902787,0.6420363180152295,0.21239562399533427
user_100,32,3.842525799025688,15.784956505304555,0.514203917833567,0.6432358774387682,0.20344582711819106
user_100,33,3.825238785388487,15.797167827635858,0.5108231854503144,0.6356431724896298,0.207047370122533
user_100,34,3.8292909342681134,15.79043551647688,0.510673562354717,0.6365378344945463,0.1953268473991725
user_100,35,3.80990756862034,15.800814654272111,0.5195684846328816,0.6315015632080193,0.21289261116768282
user_100,36,3.805969161057439,15.803820840486976,0.5168099018686411,0.6330061557739899,0.21296449090402783
user_100,37,3.8137468884035983,15.7975852930249,0.5111404901307364,0.6340711567234862,0.22585213373741422
user_100,38,3.808907071421178,15.80359941121297,0.5085036085565526,0.6290788368539058,0.2066224872934937
user_100,39,3.8303585666175057,15.801037641081518,0.5098472941649119,0.6376461096953161,0.20086884944952296
user_100,40,3.8236234685475177,15.80052815542598,0.502483135051533,0.6416352119044154,0.19484405126893803
user_100,41,3.8327174918365956,15.796306271126229,0.4976811308867446,0.6434600349748373,0.1952081651308703
user_100,42,3.8496786294133707,15.77512533222384,0.48864917267506885,0.6418518543925481,0.19284657131683655
user_100,43,3.852925576275269,15.782359768614189,0.4983068205953719,0.6444822376447906,0.19275841826297704
user_100,44,3.85390837755093,15.784248114503999,0.49875433900889116,0.64870047298556,0.19573300785348666
user_100,45,3.856569492695717,15.783630033393607,0.48606568768679204,0.6514012772077782,0.18140604480015718
user_100,46,3.8565105998292886,15.793554150954373,0.48819500406263155,0.6527935854548227,0.19942792973553244
user_100,47,3.876060897215544,15.789461288432852,0.49128935418611974,0.663285115350826,0.18899789315845633
user_100,48,3.8655324338476453,15.786721651180532,0.4963956701499138,0.664326473869137,0.22566843839644818
user_100,49,3.8589803107852583,15.78162228461907,0.4917795790480965,0.6710177114847103,0.20116555832909536
user_100,50,3.862779714029107,15.78957330496922,0.48657955422746896,0.6712237795436405,0.18801622953872948
user_100,51,3.8521682052167527,15.794816531986939,0.4947409967427707,0.6772571138118533,0.18328310364155787
user_100,52,3.847707606283889,15.786105050353632,0.4955337605942698,0.6777002506628106,0.17695659269882705
user_100,53,3.838681887521004,15.795458735081871,0.492023172158565,0.6762755303913652,0.17299437964663553
user_100,54,3.8381557054882944,15.796462600560536,0.4961717808492568,0.6782094308596142,0.1755102521288198
user_100,55,3.837312936675334,15.803071548086248,0.5016978308508141,0.6849329923942883,0.17276085165027028
user_100,56,3.8115889323694314,15.819543662389405,0.5000323851927638,0.682852533444371,0.1744003551986679
user_100,57,3.81094987206775,15.824327348379331,0.5042102212748946,0.681704595031062,0.18172820719504038
user_100,58,3.81632536985278,15.819816146170384,0.5007883330402289,0.6857049975894933,0.18140179260674258
user_100,59,3.825029581586704,15.811491329685493,0.5097497473124063,0.6822441658535563,0.1921967296696567
user_100,60,3.837041840878736,15.807258571677108,0.5062952862017032,0.6831947619912879,0.18248767687476844
user_100,61,3.8261171046370612,15.796531448182998,0.5087397950338953,0.6841036998820079,0.18952960285369497
user_100,62,3.826806644903054,15.810245186189954,0.5064561204399692,0.6820537486702146,0.1584669615533188
