user_id,day,feature,contribution,direction
user_1,68,session_count,0.005611536846136141,increase
user_1,69,inter_day_variability,0.06170361869347283,increase
user_1,69,active_hours_entropy,0.016794238174186092,increase
user_1,69,session_count,0.005391969329426568,increase
user_1,70,active_hours_entropy,0.02353768170109758,increase
user_1,70,inter_day_variability,0.012063383727617148,increase
user_1,70,session_count,0.004650947539255612,increase
user_1,71,inter_day_variability,-0.037257155401150106,decrease
user_1,71,active_hours_entropy,0.027929805725646874,increase
user_1,71,action_type_entropy,0.004915133123822864,increase
user_1,72,inter_day_variability,-0.058359162704335485,decrease
user_1,72,active_hours_entropy,0.03384705784216098,increase
user_1,72,action_type_entropy,0.008342584964301895,increase
user_1,73,inter_day_variability,-0.07839974174658833,decrease
user_1,73,active_hours_entropy,0.039085731408632814,increase
user_1,73,action_type_entropy,0.010908983553965163,increase
user_1,74,inter_day_variability,-0.09758756231583354,decrease
user_1,74,active_hours_entropy,0.04168605493228147,increase
user_1,74,action_type_entropy,0.014475759295592893,increase
user_1,75,inter_day_variability,-0.11227753662364859,decrease
user_1,75,active_hours_entropy,0.041344364188743106,increase
user_1,75,action_type_entropy,0.0175294092370294,increase
user_1,76,inter_day_variability,-0.12482736131043745,decrease
user_1,76,active_hours_entropy,0.04081592411651741,increase
user_1,76,action_type_entropy,0.018680140954520842,increase
user_1,77,inter_day_variability,-0.1408354263238815,decrease
user_1,77,active_hours_entropy,0.04036358099270088,increase
user_1,77,action_type_entropy,0.020096946627890442,increase
user_1,78,inter_day_variability,-0.13876077521256514,decrease
user_1,78,active_hours_entropy,0.03986554069865681,increase
user_1,78,action_type_entropy,0.021966532417971023,increase
user_1,79,inter_day_variability,-0.13807971522861354,decrease
user_1,79,active_hours_entropy,0.039984997832124856,increase
user_1,79,action_type_entropy,0.024506322116335768,increase
user_1,80,inter_day_variability,-0.13836619877607867,decrease
user_1,80,active_hours_entropy,0.04107969851543401,increase
user_1,80,action_type_entropy,0.027213077370289086,increase
user_1,81,inter_day_variability,-0.13542408863025115,decrease
user_1,81,active_hours_entropy,0.0420624653883138,increase
user_1,81,action_type_entropy,0.03131983205896963,increase
user_1,82,inter_day_variability,-0.15759469194265344,decrease
user_1,82,active_hours_entropy,0.04206649917232341,increase
user_1,82,action_type_entropy,0.03468393088641858,increase
user_1,83,inter_day_variability,-0.16183604964934567,decrease
user_1,83,active_hours_entropy,0.043481137932515686,increase
user_1,83,action_type_entropy,0.03756140644333093,increase
user_1,84,inter_day_variability,-0.16406666773378556,decrease
user_1,84,active_hours_entropy,0.0440635158281068,increase
user_1,84,action_type_entropy,0.04096013688216917,increase
user_1,85,inter_day_variability,-0.1718953565175958,decrease
user_1,85,active_hours_entropy,0.04549534342151036,increase
user_1,85,action_type_entropy,0.04298948248391074,increase
user_1,86,inter_day_variability,-0.17383298375576542,decrease
user_1,86,active_hours_entropy,0.045618523744584256,increase
user_1,86,action_type_entropy,0.044937034743831206,increase
user_1,87,inter_day_variability,-0.18312810631676454,decrease
user_1,87,action_type_entropy,0.04581528986742915,increase
user_1,87,active_hours_entropy,0.0428725531161785,increase
user_1,88,inter_day_variability,-0.18425433130053168,decrease
user_1,88,action_type_entropy,0.0459263537486692,increase
user_1,88,active_hours_entropy,0.04042542019030016,increase
user_1,89,inter_day_variability,-0.18498525316145747,decrease
user_1,89,action_type_entropy,0.0461314529696788,increase
user_1,89,active_hours_entropy,0.03741113279733562,increase
user_10,56,action_type_entropy,0.0264162342572644,increase
user_10,56,inter_day_variability,-0.012967579565292032,decrease
user_10,56,active_hours_entropy,-0.008994548362028846,decrease
user_10,57,inter_day_variability,-0.037259875656009765,decrease
user_10,57,action_type_entropy,0.01989920881857362,increase
user_10,57,session_count,0.004178493452271937,increase
user_10,58,inter_day_variability,-0.057051101772442714,decrease
user_10,58,action_type_entropy,0.014896956183641032,increase
user_10,58,session_count,0.004475990449109453,increase
user_10,59,inter_day_variability,-0.0787108741800398,decrease
user_10,59,action_type_entropy,0.012963743332602473,increase
user_10,59,active_hours_entropy,0.006992522594449569,increase
user_10,60,inter_day_variability,-0.09683107246297964,decrease
user_10,60,active_hours_entropy,0.014972296579107742,increase
user_10,60,action_type_entropy,0.009656194750155915,increase
user_10,61,inter_day_variability,-0.11537899983047369,decrease
user_10,61,active_hours_entropy,0.02240778656038707,increase
user_10,61,action_type_entropy,0.0060406237982423925,increase
user_10,62,inter_day_variability,-0.1461661096735162,decrease
user_10,62,active_hours_entropy,0.0307923744510159,increase
user_10,62,session_count,0.00554674303652562,increase
user_10,63,inter_day_variability,-0.15458243544714187,decrease
user_10,63,active_hours_entropy,0.03954752523305684,increase
user_10,63,session_count,0.006195609316708475,increase
user_10,64,inter_day_variability,-0.1628132015073216,decrease
user_10,64,active_hours_entropy,0.046719607792953165,increase
user_10,64,action_type_entropy,-0.007252733261133799,decrease
user_10,65,inter_day_variability,-0.17194807649756186,decrease
user_10,65,active_hours_entropy,0.05172460882534479,increase
user_10,65,action_type_entropy,-0.0126546897835847,decrease
user_10,66,inter_day_variability,-0.19056492587905993,decrease
user_10,66,active_hours_entropy,0.05688922259305425,increase
user_10,66,action_type_entropy,-0.016972877122009088,decrease
user_10,67,inter_day_variability,-0.20950298581256668,decrease
user_10,67,active_hours_entropy,0.05950537393712504,increase
user_10,67,action_type_entropy,-0.01828779892302197,decrease
user_10,68,inter_day_variability,-0.23075760963599087,decrease
user_10,68,active_hours_entropy,0.06128507384283511,increase
user_10,68,action_type_entropy,-0.01835299941535843,decrease
user_10,69,inter_day_variability,-0.23573441427144745,decrease
user_10,69,active_hours_entropy,0.06152521311552957,increase
user_10,69,action_type_entropy,-0.018299850935671044,decrease
user_10,70,inter_day_variability,-0.23455808762971203,decrease
user_10,70,active_hours_entropy,0.06403063374187837,increase
user_10,70,action_type_entropy,-0.01786546345389189,decrease
user_10,71,inter_day_variability,-0.22342014565747212,decrease
user_10,71,active_hours_entropy,0.06618590666985004,increase
user_10,71,action_type_entropy,-0.017427756484801857,decrease
user_10,72,inter_day_variability,-0.21727781577687114,decrease
user_10,72,active_hours_entropy,0.06826930656064606,increase
user_10,72,action_type_entropy,-0.018916626936906895,decrease
user_10,73,inter_day_variability,-0.20832289198024578,decrease
user_10,73,active_hours_entropy,0.06684108466755456,increase
user_10,73,action_type_entropy,-0.022197030648488113,decrease
user_10,74,inter_day_variability,-0.2017770106236917,decrease
user_10,74,active_hours_entropy,0.0639160364478751,increase
user_10,74,action_type_entropy,-0.024312854932722054,decrease
user_10,75,inter_day_variability,-0.19255326628293054,decrease
user_10,75,active_hours_entropy,0.0618532136750081,increase
user_10,75,action_type_entropy,-0.024233999788469667,decrease
user_10,76,inter_day_variability,-0.17426054256148066,decrease
user_10,76,active_hours_entropy,0.05785560103179218,increase
user_10,76,action_type_entropy,-0.022276580135390307,decrease
user_10,77,inter_day_variability,-0.1586840388148206,decrease
user_10,77,active_hours_entropy,0.05383005378163005,increase
user_10,77,action_type_entropy,-0.019752813079021485,decrease
user_10,78,inter_day_variability,-0.1461140675956627,decrease
user_10,78,active_hours_entropy,0.05017337613198075,increase
user_10,78,action_type_entropy,-0.01777039544465515,decrease
user_10,79,inter_day_variability,-0.12341781692315092,decrease
user_10,79,active_hours_entropy,0.047077865169305136,increase
user_10,79,action_type_entropy,-0.014245328477989618,decrease
user_10,80,inter_day_variability,-0.10661422055930378,decrease
user_10,80,active_hours_entropy,0.04286705687525437,increase
user_10,80,action_type_entropy,-0.010934324121578496,decrease
user_10,81,inter_day_variability,-0.09165587471305607,decrease
user_10,81,active_hours_entropy,0.04004918247885765,increase
user_10,81,action_type_entropy,-0.011289648557201404,decrease
user_10,82,inter_day_variability,-0.07041634145661413,decrease
user_10,82,active_hours_entropy,0.03700331636073944,increase
user_10,82,action_type_entropy,-0.012971625094075033,decrease
user_10,83,inter_day_variability,-0.06398916880113961,decrease
user_10,83,active_hours_entropy,0.03508192736590034,increase
user_10,83,action_type_entropy,-0.012046598335840764,decrease
user_10,84,inter_day_variability,-0.06623837990676988,decrease
user_10,84,active_hours_entropy,0.03188606128532089,increase
user_10,84,action_type_entropy,-0.010176562661361337,decrease
user_10,85,inter_day_variability,-0.06613165990886287,decrease
user_10,85,active_hours_entropy,0.02703763391728916,increase
user_10,85,action_type_entropy,-0.007272648020367103,decrease
user_10,86,inter_day_variability,-0.06409694191203914,decrease
user_10,86,active_hours_entropy,0.023311352775235727,increase
user_10,86,avg_session_duration,-0.00474294317313903,decrease
user_10,87,inter_day_variability,-0.05924679173016234,decrease
user_10,87,active_hours_entropy,0.021407237864994082,increase
user_10,87,avg_session_duration,-0.0041812315049549915,decrease
user_10,88,inter_day_variability,-0.04240307943541224,decrease
user_10,88,active_hours_entropy,0.020257463962023926,increase
user_10,88,action_type_entropy,0.006186634487288868,increase
user_10,89,inter_day_variability,-0.041328796411330006,decrease
user_10,89,active_hours_entropy,0.017098198153800228,increase
user_10,89,action_type_entropy,0.009387117369746149,increase
user_100,56,inter_day_variability,-0.09940463857296111,decrease
user_100,56,action_type_entropy,0.03828390169473712,increase
user_100,56,active_hours_entropy,-0.028911806994401185,decrease
user_100,57,inter_day_variability,-0.10354357557694265,decrease
user_100,57,action_type_entropy,0.04192130594781497,increase
user_100,57,active_hours_entropy,-0.027742412723962325,decrease
user_100,58,inter_day_variability,-0.11016138373271885,decrease
user_100,58,action_type_entropy,0.045354184358795166,increase
user_100,58,active_hours_entropy,-0.027440885645544928,decrease
user_100,59,inter_day_variability,-0.10347697772796788,decrease
user_100,59,action_type_entropy,0.04809856427801509,increase
user_100,59,active_hours_entropy,-0.023115844072999804,decrease
user_100,60,inter_day_variability,-0.10890302547449712,decrease
user_100,60,action_type_entropy,0.05074800731351661,increase
user_100,60,active_hours_entropy,-0.019891647780619935,decrease
user_100,61,inter_day_variability,-0.10651234853219961,decrease
user_100,61,action_type_entropy,0.05220236703899334,increase
user_100,61,active_hours_entropy,-0.016404453723053998,decrease
user_100,62,inter_day_variability,-0.1324468149431462,decrease
user_100,62,action_type_entropy,0.05324069580402501,increase
user_100,62,active_hours_entropy,-0.014374539716233684,decrease
user_100,63,inter_day_variability,-0.1471420759057783,decrease
user_100,63,action_type_entropy,0.05325515059487261,increase
user_100,63,active_hours_entropy,-0.010885188528815188,decrease
user_100,64,inter_day_variability,-0.14166972310366283,decrease
user_100,64,action_type_entropy,0.05277383229938391,increase
user_100,64,active_hours_entropy,-0.005562679233208458,decrease
user_100,65,inter_day_variability,-0.1318424467720712,decrease
user_100,65,action_type_entropy,0.05109294305261516,increase
user_100,65,session_count,-0.002571248987960013,decrease
user_100,66,inter_day_variability,-0.1196517835775139,decrease
user_100,66,action_type_entropy,0.05020039389839525,increase
user_100,66,active_hours_entropy,0.0035624855532790335,increase
user_100,67,inter_day_variability,-0.10385136254299661,decrease
user_100,67,action_type_entropy,0.04870556315892186,increase
user_100,67,active_hours_entropy,0.008635537393810306,increase
user_100,68,inter_day_variability,-0.08559475053223872,decrease
user_100,68,action_type_entropy,0.046674560769768246,increase
user_100,68,active_hours_entropy,0.013027980666212177,increase
user_100,69,inter_day_variability,-0.06399823595235554,decrease
user_100,69,action_type_entropy,0.04299149690669735,increase
user_100,69,active_hours_entropy,0.016492934424583876,increase
user_100,70,inter_day_variability,-0.04380817716953983,decrease
user_100,70,action_type_entropy,0.039137680698876784,increase
user_100,70,active_hours_entropy,0.021594370976749898,increase
user_100,71,action_type_entropy,0.03586063763271736,increase
user_100,71,inter_day_variability,-0.03168994522147252,decrease
user_100,71,active_hours_entropy,0.024843450983370884,increase
user_100,72,action_type_entropy,0.031152652946496582,increase
user_100,72,active_hours_entropy,0.030489071979969133,increase
user_100,72,inter_day_variability,-0.01679171796663454,decrease
user_100,73,active_hours_entropy,0.03326617453230152,increase
user_100,73,action_type_entropy,0.027305911979417875,increase
user_100,73,inter_day_variability,-0.012394012295528173,decrease
user_100,74,active_hours_entropy,0.037976416290607516,increase
user_100,74,action_type_entropy,0.02268123566488601,increase
user_100,74,session_count,0.007390619895578758,increase
user_100,75,active_hours_entropy,0.04205546365312863,increase
user_100,75,action_type_entropy,0.017084889315915557,increase
user_100,75,session_count,0.008888301861177948,increase
user_100,76,active_hours_entropy,0.04587122032474799,increase
user_100,76,inter_day_variability,0.013739267919556004,increase
user_100,76,action_type_entropy,0.012144126411269184,increase
user_100,77,active_hours_entropy,0.04874300303283705,increase
user_100,77,inter_day_variability,0.03703606970777483,increase
user_100,77,session_count,0.01145364206451816,increase
user_100,78,active_hours_entropy,0.050882917238431975,increase
user_100,78,inter_day_variability,0.02157986778075652,increase
user_100,78,session_count,0.012817383543417472,increase
user_100,79,active_hours_entropy,0.0506721022139839,increase
user_100,79,session_count,0.014496331354279563,increase
user_100,79,action_type_entropy,-0.0037109807660566136,decrease
user_100,80,active_hours_entropy,0.050023447961474614,increase
user_100,80,session_count,0.015288218134944916,increase
user_100,80,inter_day_variability,-0.014117576781195426,decrease
user_100,81,active_hours_entropy,0.04839997915968278,increase
user_100,81,inter_day_variability,-0.03504152646296995,decrease
user_100,81,session_count,0.015588398288519207,increase
user_100,82,inter_day_variability,-0.055530349415029004,decrease
user_100,82,active_hours_entropy,0.04564059196512436,increase
user_100,82,action_type_entropy,-0.018647039798892453,decrease
user_100,83,inter_day_variability,-0.08385121440845397,decrease
user_100,83,active_hours_entropy,0.04299923199382668,increase
user_100,83,action_type_entropy,-0.021635407524248078,decrease
user_100,84,inter_day_variability,-0.11663332538953784,decrease
user_100,84,active_hours_entropy,0.0372571153606691,increase
user_100,84,action_type_entropy,-0.023690330589835096,decrease
user_100,85,inter_day_variability,-0.14257486476547704,decrease
user_100,85,active_hours_entropy,0.03297758877469324,increase
user_100,85,action_type_entropy,-0.02661367724705539,decrease
user_100,86,inter_day_variability,-0.17491777949058307,decrease
user_100,86,action_type_entropy,-0.028216938242623616,decrease
user_100,86,active_hours_entropy,0.025513922857145408,increase
user_100,87,inter_day_variability,-0.20505799821669948,decrease
user_100,87,action_type_entropy,-0.029887188755206223,decrease
user_100,87,active_hours_entropy,0.019647819942929638,increase
user_100,88,inter_day_variability,-0.20553810295002853,decrease
user_100,88,action_type_entropy,-0.0313041803944072,decrease
user_100,88,session_count,0.013032562973896876,increase
user_100,89,inter_day_variability,-0.2087713740897629,decrease
user_100,89,action_type_entropy,-0.03156821644237327,decrease
user_100,89,session_count,0.01223962470664659,increase
user_101,56,active_hours_entropy,0.08621527522086152,increase
user_101,56,avg_session_duration,0.07873371134900342,increase
user_101,56,inter_day_variability,0.04065916941749007,increase
user_101,57,active_hours_entropy,0.09112751306829847,increase
user_101,57,avg_session_duration,0.0860497585748484,increase
user_101,57,inter_day_variability,0.034739414080945635,increase
user_101,58,active_hours_entropy,0.09558641066330494,increase
user_101,58,avg_session_duration,0.0933507707630275,increase
user_101,58,inter_day_variability,0.02524072487647838,increase
user_101,59,active_hours_entropy,0.10067385080696838,increase
user_101,59,avg_session_duration,0.10036674021408423,increase
user_101,59,inter_day_variability,0.02218922979764969,increase
user_101,60,avg_session_duration,0.10718536304634636,increase
user_101,60,active_hours_entropy,0.10669768693329411,increase
user_101,60,action_type_entropy,-0.016278287940895763,decrease
user_101,61,avg_session_duration,0.11380382127988853,increase
user_101,61,active_hours_entropy,0.10962920658217425,increase
user_101,61,action_type_entropy,-0.015561959535451536,decrease
user_101,62,avg_session_duration,0.1199654668216367,increase
user_101,62,active_hours_entropy,0.11195966769629014,increase
user_101,62,inter_day_variability,-0.021189330498124912,decrease
user_101,63,avg_session_duration,0.12558726415588944,increase
user_101,63,active_hours_entropy,0.11590710346716514,increase
user_101,63,inter_day_variability,-0.014934174523025813,decrease
user_101,64,avg_session_duration,0.13110612772346988,increase
user_101,64,active_hours_entropy,0.1194005006799907,increase
user_101,64,action_type_entropy,-0.011363085705077406,decrease
user_101,65,avg_session_duration,0.13635280492377716,increase
user_101,65,active_hours_entropy,0.12176366762608391,increase
user_101,65,inter_day_variability,0.009547973879966537,increase
user_101,66,avg_session_duration,0.14119905594961144,increase
user_101,66,active_hours_entropy,0.12445099511000286,increase
user_101,66,action_type_entropy,-0.005093465665224104,decrease
user_101,67,avg_session_duration,0.14590044754578035,increase
user_101,67,active_hours_entropy,0.12576191300464273,increase
user_101,67,inter_day_variability,0.02596564914553479,increase
user_101,68,avg_session_duration,0.1502260779283326,increase
user_101,68,active_hours_entropy,0.12439708519080271,increase
user_101,68,inter_day_variability,0.05933676442289645,increase
user_101,69,avg_session_duration,0.15417237676380055,increase
user_101,69,active_hours_entropy,0.12252986065467221,increase
user_101,69,inter_day_variability,0.07859435970583233,increase
user_101,70,avg_session_duration,0.1577416678776566,increase
user_101,70,active_hours_entropy,0.12109757844115143,increase
user_101,70,inter_day_variability,0.09392559740895941,increase
user_101,71,avg_session_duration,0.16096671666454254,increase
user_101,71,active_hours_entropy,0.11750309668492682,increase
user_101,71,inter_day_variability,0.11041878972853698,increase
user_101,72,avg_session_duration,0.16380900377714433,increase
user_101,72,inter_day_variability,0.1346386416168824,increase
user_101,72,active_hours_entropy,0.11503572226424409,increase
user_101,73,avg_session_duration,0.16629565908552213,increase
user_101,73,inter_day_variability,0.15031153045711548,increase
user_101,73,active_hours_entropy,0.11411899481423286,increase
user_101,74,inter_day_variability,0.17768809371280578,increase
user_101,74,avg_session_duration,0.16840595822676213,increase
user_101,74,active_hours_entropy,0.11280678158881344,increase
user_101,75,inter_day_variability,0.20258740339772865,increase
user_101,75,avg_session_duration,0.17009966219046727,increase
user_101,75,active_hours_entropy,0.11517645227875858,increase
user_101,76,inter_day_variability,0.23725254748894453,increase
user_101,76,avg_session_duration,0.17152555634203104,increase
user_101,76,active_hours_entropy,0.11799104663511976,increase
user_101,77,inter_day_variability,0.2122069899056951,increase
user_101,77,avg_session_duration,0.1727880599965663,increase
user_101,77,active_hours_entropy,0.11975519029614959,increase
user_101,78,inter_day_variability,0.18126600442650564,increase
user_101,78,avg_session_duration,0.17337321489961552,increase
user_101,78,active_hours_entropy,0.12198684391434987,increase
user_101,79,avg_session_duration,0.17368574889203586,increase
user_101,79,inter_day_variability,0.15828083936430223,increase
user_101,79,active_hours_entropy,0.12437884795366357,increase
user_101,80,avg_session_duration,0.17368368781092086,increase
user_101,80,inter_day_variability,0.15167482879049415,increase
user_101,80,active_hours_entropy,0.12625571233060973,increase
user_101,81,avg_session_duration,0.17341376416695825,increase
user_101,81,active_hours_entropy,0.12725316703539705,increase
user_101,81,inter_day_variability,0.1228035529043144,increase
user_101,82,avg_session_duration,0.17285705755663422,increase
user_101,82,active_hours_entropy,0.12842829493398217,increase
user_101,82,inter_day_variability,0.08051214614106099,increase
user_101,83,avg_session_duration,0.17209651974374773,increase
user_101,83,active_hours_entropy,0.13007974112006526,increase
user_101,83,action_type_entropy,0.06640461611702,increase
user_101,84,avg_session_duration,0.17122013269117184,increase
user_101,84,active_hours_entropy,0.13311763551374287,increase
user_101,84,action_type_entropy,0.06672795531512654,increase
user_101,85,avg_session_duration,0.17019862148848725,increase
user_101,85,active_hours_entropy,0.1381580481951563,increase
user_101,85,action_type_entropy,0.062441382406362184,increase
user_101,86,avg_session_duration,0.16899361392224782,increase
user_101,86,active_hours_entropy,0.14199587220074353,increase
user_101,86,action_type_entropy,0.05742634857939098,increase
user_101,87,avg_session_duration,0.16775587635597233,increase
user_101,87,active_hours_entropy,0.1444156758052534,increase
user_101,87,inter_day_variability,-0.0753962906031045,decrease
user_101,88,avg_session_duration,0.1663857132038347,increase
user_101,88,active_hours_entropy,0.14794900899992805,increase
user_101,88,inter_day_variability,-0.11772813795380838,decrease
user_101,89,avg_session_duration,0.16509445100209139,increase
user_101,89,inter_day_variability,-0.1541573099281048,decrease
user_101,89,active_hours_entropy,0.14963257151114714,increase
user_102,56,inter_day_variability,-0.10781082504233393,decrease
user_102,56,action_type_entropy,-0.013860427383298847,decrease
user_102,56,session_count,0.010403415545472637,increase
user_102,57,inter_day_variability,-0.11608720557496027,decrease
user_102,57,action_type_entropy,-0.015687245390622013,decrease
user_102,57,active_hours_entropy,-0.011302227211157088,decrease
user_102,58,inter_day_variability,-0.12254874657866598,decrease
user_102,58,action_type_entropy,-0.01755128751921546,decrease
user_102,58,active_hours_entropy,-0.013812386169490834,decrease
user_102,59,inter_day_variability,-0.11652961278662079,decrease
user_102,59,action_type_entropy,-0.020178776766121124,decrease
